0;1;2;3;4;5;6;7;8;9;10;11
0.503942871095;0.49916198730475;0.49963775634775;0.500165072690175;0.4966406786425;0.495248904885;0.4899375;0.5041584821428572;0.5348571428571428;0.5000211410522469;0.49998004531860313;0.5000086202621469
0.5039208984375;0.49907470703125;0.49964935302725005;0.50016648219645;0.49664924944;0.49524227563499995;0.4899732142857143;0.5040066964285714;0.5344821428571429;0.5000206375122063;0.49997953414916874;0.5000085420608531
0.50390625;0.4990185546875;0.49961151123049996;0.500177431677;0.496621993085;0.49527951925;0.49004464285714283;0.5038125;0.5340178571428571;0.5000201339721687;0.4999790229797375;0.5000084638595593
0.50383544922;0.49899230957025;0.49945404052725;0.50026074495075;0.49658384473749995;0.49542971553750004;0.49033035714285716;0.503640625;0.5335714285714286;0.5000196304321282;0.4999785118103031;0.5000083856582657
0.5037622070325;0.4989739990235;0.49935424804675;0.5003036218985;0.4965751499525;0.495550104815;0.49061607142857144;0.5034575892857143;0.5331428571428571;0.5000191154479968;0.49997807312011566;0.5000082807540907
0.50369873047;0.4991204833985;0.49932495117175;0.50018578991605;0.49656793387750003;0.49574038308249996;0.49114285714285716;0.5033035714285714;0.5326428571428572;0.500018589019775;0.49997770690917814;0.5000081491470344
0.5036450195325;0.499259033203;0.49930725097649997;0.500068178134525;0.49656467937250004;0.49591601000249996;0.4916517857142857;0.5031116071428572;0.5321607142857143;0.5000180625915531;0.4999773406982407;0.5000080175399781
0.5036767578125;0.499291381836;0.49952331542975;0.499842567822725;0.49660847145500003;0.4958505561125;0.4921785714285714;0.5029620535714285;0.5316964285714286;0.5000175361633312;0.49997697448730316;0.5000078859329219
0.5037158203125;0.49943115234375;0.49966766357424997;0.49959271852425;0.4966040706925;0.49590527692499997;0.49269196428571427;0.5028348214285714;0.5311785714285714;0.500016989707947;0.49997658729553124;0.5000077824592594
0.503767089845;0.49965667724600005;0.49987617492675;0.49923985739349996;0.4966144924575;0.4959884805825;0.49307142857142855;0.5027477678571428;0.5306785714285714;0.5000164232254031;0.49997617912292497;0.5000077071189876
0.5038134765625;0.499968299865725;0.49999827384948725;0.49889573258700004;0.496591683405;0.4961932548675;0.4933839285714286;0.5026830357142857;0.5301785714285714;0.5000158567428594;0.49997577095031875;0.5000076317787157
0.5038623046875;0.5002336120605501;0.5000334358215249;0.49864630964975;0.4965405913725;0.4964169005425;0.4936294642857143;0.5026160714285715;0.5296607142857143;0.5000152902603157;0.4999753627777094;0.5000075564384469
0.503935546875;0.50046875;0.499997546672821;0.49846289110774994;0.496446080585;0.4966542962475;0.4938794642857143;0.5025558035714286;0.5291607142857143;0.5000147600173938;0.49997502326965315;0.5000074634552
0.504033203125;0.50075866699225;0.4998828125;0.49829718557025;0.49630117248;0.496975467875;0.49409821428571427;0.5024754464285714;0.528625;0.5000142660140999;0.4999747524261469;0.5000073528289781
0.5041162109375;0.50103698730475;0.499758758544925;0.49815503778924997;0.4961746055925;0.4973019983225;0.49428125;0.5023973214285714;0.5280535714285715;0.5000137720108031;0.49997448158264063;0.5000072422027594
0.504196777345;0.5012310791015;0.49965637207025;0.49805418104475;0.496068413375;0.49755469170024996;0.49445535714285715;0.5022924107142858;0.5275;0.5000132780075063;0.4999742107391344;0.5000071315765375
0.5042724609375;0.5014111328125;0.49961730957025;0.4979214243095;0.49599992927250003;0.4977657583765;0.4945625;0.5021863839285714;0.5269464285714286;0.5000127696990968;0.49997397232055624;0.5000070323944094
0.50434326172;0.501580810547;0.4996408081055;0.49775451030975;0.495967923315;0.49793822004775;0.4945625;0.5020457589285714;0.526375;0.5000122470855719;0.4999737663269031;0.5000069446563719
0.50439453125;0.5015686035157501;0.49971649169925;0.49766619737825;0.495973715005;0.49794180688100004;0.4943839285714286;0.5019441964285715;0.5258035714285715;0.5000117244720469;0.49997356033325313;0.5000068569183344
0.504606933595;0.50166015625;0.49983169555665;0.4974285490325;0.49585633212749997;0.4979753301935;0.4941607142857143;0.5018459821428571;0.5253214285714286;0.5000112018585219;0.4999733543396;0.5000067691802969
0.5045703125;0.501951904297;0.49984237670897497;0.49724844282999997;0.4959334460125;0.49828396660999996;0.4941026785714286;0.5017544642857142;0.5247321428571429;0.5000107383728032;0.49997316169738754;0.5000066943168625
0.5045263671875;0.5019274902345;0.49972457885750005;0.4973486712625;0.4959457598525;0.49840148104724996;0.49377678571428574;0.5016674107142857;0.524125;0.5000103340148938;0.49997298240661564;0.5000066323280343
0.5046435546875;0.50205078125;0.499760131835925;0.4971929103425;0.4958905677175;0.4985289094105;0.4938125;0.5015479910714286;0.5235;0.5000099296569812;0.49997280311584374;0.5000065703392031
0.5046899414075;0.50221801757825;0.499818878173825;0.49702627972;0.49591609097499995;0.49869441712175;0.49389285714285713;0.5014151785714286;0.522875;0.5000095252990718;0.4999726238250719;0.5000065083503719
0.50474609375;0.50210693359375;0.499777221679675;0.49708127128749996;0.49586403245;0.49867855859925003;0.4938973214285714;0.5013571428571428;0.5223035714285714;0.5000091114044187;0.49997245597839374;0.500006435871125
0.504794921875;0.50190185546875;0.4999588394165;0.49702199865249996;0.495900354915;0.498466665589;0.49401339285714285;0.5012678571428572;0.5217142857142857;0.5000086879730219;0.49997229957580624;0.5000063529014593
0.50485107422;0.501962890625;0.499962081909175;0.4969507293425;0.4958837648025;0.49857044604125006;0.49414285714285716;0.5011752232142858;0.5212142857142857;0.5000082645416251;0.49997214317321875;0.5000062699317938
0.50487060547;0.50214599609375;0.5000026345253;0.49680664903750005;0.495933582285;0.49876287783;0.49417410714285714;0.5011272321428571;0.5206071428571428;0.5000078411102281;0.49997198677063126;0.5000061869621282
0.504841308595;0.50216552734375;0.50008865356445;0.4967354163575;0.4960258899925;0.49879791383600003;0.4941875;0.501078125;0.5201071428571429;0.5000074281692499;0.49997186279296874;0.5000060815811156
0.50485107422;0.50213500976575;0.5000756072998;0.496747097715;0.49603346081000005;0.49883495236750003;0.49425;0.5010200892857143;0.5195;0.5000070257186875;0.4999717712402344;0.5000059537887562
0.50486328125;0.50220458984375;0.50007904052735;0.496697175485;0.49606120429;0.498947482945;0.49432589285714285;0.5009592633928571;0.5188928571428572;0.5000066232681282;0.4999716796875;0.5000058259964
0.5048364257825;0.50227172851575;0.5000376701355;0.496701534605;0.4961050745875;0.4990820448475;0.49441964285714285;0.5009174107142857;0.5182767857142857;0.5000062208175656;0.4999715881347656;0.5000056982040406
0.50478515625;0.50223266601575;0.499970664978025;0.4967885328375;0.49614118065;0.4991368782225;0.49459375;0.50087109375;0.5176607142857143;0.5000058460235594;0.4999715137481688;0.5000055727958688
0.5047509765625;0.5021716308595;0.49993873596192495;0.49685208951;0.4961715667725;0.49915083940099997;0.49483035714285717;0.50084375;0.5170357142857143;0.5000054988861093;0.4999714565277094;0.5000054497718813
0.504716796875;0.50215087890625;0.499896163940425;0.4969055187175;0.4962036369425;0.4992020716465;0.4951116071428571;0.5008292410714286;0.5164196428571428;0.5000051517486562;0.49997139930725;0.5000053267478938
0.5046704101575;0.5021337890625;0.4998834991455;0.4969408147425;0.49625901794;0.49923948211499997;0.4954017857142857;0.5008125;0.5158214285714285;0.5000048046112062;0.4999713420867906;0.5000052037239062
0.504626464845;0.5020947265625;0.4998691558838;0.4969866691775;0.4963059138675;0.49925577376025;0.49568973214285716;0.5008219866071428;0.5152053571428571;0.5000044991970062;0.4999712982177719;0.5000050988197312
0.504587402345;0.5020849609375;0.49986053466797503;0.4970133344475;0.4963559500375;0.499292066322;0.4959263392857143;0.5008108258928572;0.5145982142857143;0.5000042355060562;0.4999712677001938;0.5000050120353687
0.50455078125;0.50214965820325;0.49985092163085;0.49700814601500004;0.49641895529;0.49939150555475;0.4961205357142857;0.5008175223214286;0.5139910714285715;0.5000039718151094;0.49997123718261566;0.5000049252510063
0.504501953125;0.5022302246095;0.4998291015625;0.49701283997;0.4964910782575;0.499508739202;0.49627901785714285;0.5008465401785714;0.5133839285714286;0.5000037081241594;0.4999712066650375;0.5000048384666438
0.504470214845;0.502314453125;0.499816589355475;0.49700224296499995;0.4965530299925;0.499622499472;0.49639285714285714;0.5008487723214285;0.5127857142857143;0.5000034101009375;0.499971157073975;0.5000047512054437
0.504450683595;0.50241455078125;0.4997833251953;0.49699662693999996;0.49659925239249997;0.49975837416554997;0.49648660714285714;0.50088671875;0.5121785714285715;0.5000030777454375;0.499971088409425;0.5000046634674062
0.5044360351575;0.5025390625;0.49972946167000004;0.4969960856375;0.49663846547;0.4999238443408;0.4965848214285714;0.5009029017857143;0.5115714285714286;0.5000027453899384;0.49997101974487185;0.5000045757293687
0.5044067382825;0.5026318359375;0.4996740722655;0.4970184656125;0.496682097735;0.50006009937915;0.49668973214285717;0.5009235491071429;0.5109553571428571;0.500002413034439;0.49997095108032186;0.5000044879913343
0.5043872070325001;0.5026977539075;0.499621887207;0.4970456260175;0.4967114856825;0.5001694154629;0.4968303571428571;0.5009174107142857;0.5103214285714286;0.50000215113163;0.4999709262847906;0.5000044107437125
0.5043676757825;0.5027294921875;0.49958465576175;0.49707579302;0.49673774356249994;0.500239694627525;0.4969419642857143;0.5009358258928571;0.5096964285714286;0.500001959681511;0.499970945358275;0.5000043439865125
0.50434326172;0.5027001953125;0.4995709228515;0.4971149287875;0.496761034705;0.5002430917216;0.4970290178571429;0.50096875;0.5090535714285714;0.5000017682313919;0.49997096443176253;0.5000042772293094
0.5043188476575;0.5026220703125;0.49957275390625;0.4971610788225;0.49677644985999997;0.5001943437194499;0.49708705357142857;0.5010044642857143;0.5084375;0.5000015767812729;0.49997098350525;0.5000042104721063
0.504287109375;0.5025390625;0.4995919799805;0.49719897344999997;0.49680242899750005;0.5001310483575;0.49709821428571427;0.5010094866071428;0.5078303571428572;0.5000013971924782;0.49997097206115626;0.5000041666030876
0.50428466797;0.502469482422;0.499623413086;0.497207381625;0.49681010152000005;0.50007378535165;0.49709821428571427;0.5010625;0.5072455357142858;0.5000012294650078;0.49997093009948745;0.5000041456222531
0.504248046875;0.50239868164075;0.499644165039;0.4972415438975;0.4968407801875;0.50001722952808;0.49705357142857143;0.5010920758928571;0.5066517857142857;0.5000010617375374;0.49997088813781876;0.5000041246414187
0.504216308595;0.50235595703125;0.49963562011725;0.49728529003000005;0.496861220605;0.4999977946427262;0.4970580357142857;0.5011205357142857;0.5060758928571428;0.5000008940100669;0.4999708461761469;0.5000041036605843
0.5042431640625;0.50236328125;0.4996643066405;0.49725201233500005;0.4968593781075;0.5000074464060374;0.4970290178571429;0.5011495535714285;0.5054776785714286;0.5000007608532906;0.4999708328247062;0.5000040483474719
0.5042333984375;0.50231079101575;0.49969329833975;0.4972591264725;0.4968714056275;0.499960689521675;0.49708705357142857;0.5011696428571428;0.5049375;0.5000006622672081;0.4999708480834969;0.5000039587020875
0.5042504882825;0.502274169922;0.49974304199225;0.4972305212175;0.49687229351;0.499919083766725;0.49716517857142856;0.5011908482142857;0.5044241071428571;0.5000005636811257;0.49997086334228436;0.5000038690567031
0.5043017578125;0.50229614257825;0.49980758666992503;0.497151517275;0.49686553370250003;0.49992398042442504;0.497265625;0.50121875;0.5038727678571429;0.5000004650950431;0.49997087860107503;0.5000037794113157
0.504353027345;0.50228149414075;0.49987876892089994;0.4970806936275;0.49685002366000003;0.49989250055465;0.497375;0.5012600446428571;0.5032924107142858;0.5000003740638493;0.49997087669372503;0.5000037300586687
0.5043969726575;0.50226806640625;0.49993934631347503;0.49702135229500005;0.49683563156750005;0.49986550267505003;0.4975089285714286;0.5013002232142857;0.5027455357142857;0.5000002905875445;0.4999708576202406;0.5000037209987626
0.504450683595;0.50229736328125;0.4999765396118175;0.49696023557749996;0.49681405972;0.499886761337;0.4976316964285714;0.5013504464285714;0.5021729910714285;0.5000002071112394;0.4999708385467531;0.5000037119388594
0.5045043945325;0.502342529297;0.4999835968017575;0.496917300895;0.49678340961250006;0.49993470638469995;0.49776004464285717;0.5013895089285715;0.5016171875;0.5000001236349344;0.49997081947326566;0.5000037028789531
0.5045654296875;0.50236328125;0.499966678619375;0.4968986016225;0.49672824603;0.4999710950768;0.4978861607142857;0.5014285714285714;0.50102734375;0.5000000564232469;0.4999708309173594;0.5000036766529093
0.504626464845;0.50234375;0.49995529174805;0.4968901200725;0.4966626884;0.49996786100942503;0.49800111607142855;0.5014598214285715;0.5004612165178571;0.5000000054761767;0.49997087287902814;0.5000036332607282
0.5046997070325;0.502322998047;0.49994464874267497;0.49687567649;0.4965853577075;0.4999628135321;0.4981104910714286;0.5014921875;0.49990227399549997;0.4999999545291066;0.4999709148406969;0.5000035898685469
0.504775390625;0.50229125976575;0.4999501800537;0.4968513013425;0.49650844077250006;0.49993955321365;0.49820535714285713;0.5015178571428571;0.4993537946428571;0.4999999035820365;0.49997095680236875;0.5000035464763656
0.5048486328125;0.50225708007825;0.49998092651367254;0.496809309105;0.496442255445;0.49990124129012503;0.49826785714285715;0.5015345982142857;0.4988035714285714;0.4999998841062188;0.49997097778320315;0.5000034990310657
0.5049145507825;0.5022314453125;0.5000235939025875;0.49675874709249995;0.49638865014000005;0.499863291350925;0.4983091517857143;0.5015424107142857;0.49828013392857146;0.4999998961016536;0.49997097778320315;0.5000034475326531
0.5049829101575;0.5022302246095;0.500076904296875;0.4966903453225;0.49634296561;0.4998412592971;0.49833705357142855;0.5015803571428571;0.4977667410714286;0.49999990809708833;0.49997097778320315;0.5000033960342406
0.5050634765625;0.5022204589845;0.5001178741455;0.49662907367250003;0.49627797423750003;0.49981657230522497;0.4983515625;0.5016004464285714;0.4972232142857143;0.4999999200925231;0.49997097778320315;0.5000033445358282
0.5051318359375;0.50220825195325;0.50015480041505;0.49657830267999997;0.49622000423999996;0.49978903897925003;0.49838839285714287;0.5016127232142857;0.4966986607142857;0.49999995177984236;0.49997095680236875;0.5000032882690437
0.5052001953125;0.50218994140625;0.5001658630371;0.496550749785;0.49614853335;0.49976589117119996;0.4984441964285714;0.5016328125;0.49617410714285715;0.5000000031590461;0.4999709148406969;0.5000032272338875
0.5052587890625;0.502186279297;0.5001663208007749;0.49653179024;0.49608402398;0.499758095449975;0.49856808035714284;0.5016640625;0.4956517857142857;0.5000000545382499;0.49997087287902814;0.5000031661987313
0.5052978515625;0.50215942382825;0.5001498413086;0.496544422495;0.496022329435;0.49973381195775;0.4987165178571429;0.5016774553571428;0.49511607142857145;0.5000001059174538;0.4999708309173594;0.5000031051635744
0.5053369140625;0.5021044921875;0.5001522064209;0.49655237442750005;0.49596001013;0.49967418160050003;0.4988895089285714;0.5016685267857143;0.49457142857142855;0.5000001496970653;0.49997081756591877;0.5000030696392059
0.5053759765625;0.502021484375;0.500165557861325;0.4965621463475;0.4958941003075;0.499582710367;0.49904910714285716;0.5016941964285714;0.49404017857142857;0.5000001858770847;0.4999708328247062;0.5000030596256256
0.505400390625;0.5019091796875;0.5001791381836;0.4965899826675;0.4958330801425;0.49946210019174997;0.49922935267857144;0.5017020089285714;0.49353125;0.5000002220571041;0.4999708480834969;0.5000030496120453
0.50541015625;0.501805419922;0.500201568603525;0.496615286795;0.4957906774325;0.4993426290155;0.4993515625;0.5017109375;0.49302232142857144;0.5000002582371235;0.49997086334228436;0.500003039598465
0.5054248046875;0.501697998047;0.5002279663086;0.49663720945499995;0.4957446189375;0.49921669556549997;0.49946177455357144;0.5017254464285714;0.4925089285714286;0.5000003435313704;0.49997086715698125;0.5000030398368834
0.505419921875;0.5015759277345;0.5002488708496;0.49667895555249997;0.49571003034;0.499077295832;0.4995638950892857;0.5017332589285715;0.492;0.500000477939844;0.4999708595275875;0.5000030503273009
0.505419921875;0.50146118164075;0.50028289794925;0.4967061327425;0.49567855520750004;0.49893742463174995;0.49966015625;0.5017265625;0.49152232142857144;0.500000612348318;0.49997085189819374;0.5000030608177185
0.505419921875;0.50136962890625;0.50032257080075;0.49672095570999997;0.4956554368475;0.49881458280450003;0.4997442801339286;0.5017243303571428;0.49111607142857144;0.5000007467567922;0.4999708442688;0.5000030713081359
0.5054248046875;0.5012939453125;0.50033996582025;0.496746393055;0.4956230627075;0.498714429457;0.4999052734375;0.5017310267857142;0.4906607142857143;0.5000009022355077;0.49997086143493746;0.5000030701160432
0.5054150390625;0.5012310791015;0.5003634643554999;0.496769657705;0.4956092523525;0.49862095222925;0.5001266043527143;0.5017321428571428;0.4901607142857143;0.500001078784466;0.49997090339660627;0.5000030572414397
0.50541015625;0.50115356445325;0.50039459228525;0.49679093977750005;0.4955910247775;0.49850949227249997;0.5004048549107143;0.5017299107142857;0.4896517857142857;0.5000012553334238;0.499970945358275;0.5000030443668365
0.505400390625;0.501072998047;0.5004244995117499;0.49681735388000003;0.495576512235;0.49839401522425003;0.5007488839285714;0.5017165178571429;0.48914285714285716;0.5000014318823816;0.4999709873199469;0.5000030314922331
0.50541015625;0.5009576416015;0.50047546386725;0.4968324709475;0.4955461372075;0.49823674955499997;0.50111328125;0.5017154017857143;0.48864285714285716;0.5000016314983369;0.49997099304199066;0.5000030534267424
0.5054296875;0.50083679199225;0.50053131103525;0.49684300359250005;0.49550869563499994;0.49807059389875;0.5014899553571428;0.5017176339285714;0.48811607142857144;0.5000018541812896;0.49997096252441253;0.5000031101703644
0.5054345703125;0.50069152832025;0.50057525634775;0.4968810503325;0.4954759530825;0.49788579557999996;0.5018359375;0.5017087053571428;0.487625;0.5000020768642425;0.4999709320068344;0.5000031669139875
