0;1;2;3;4;5;6;7;8;9
0.504196777345;0.49900207519524997;0.5005572509765;0.40687604535714283;0.4774170885214286;0.3494368205;0.496486328125;0.502154296875;0.514890625;-23.749104147758256
0.5041748046875;0.49898376464850003;0.50053405761725;0.40594355521428577;0.47842109914285713;0.3511675163571429;0.496796875;0.502052734375;0.5147265625;-6.809895252917968
0.50432373047;0.49901611328125;0.50050109863275;0.4001111917142857;0.48004919198571433;0.3518880756428571;0.497001953125;0.5019560546875;0.5145390625;
0.5044189453125;0.4989404296875;0.5004403686522501;0.3963695688571428;0.47895049765714287;0.35219793485714285;0.49734765625;0.5019072265625;0.514421875;
0.50432373047;0.49952056884775;0.5001596069336;0.39088428242857143;0.4885493206214286;0.3699880822857143;0.4975;0.50184765625;0.51425;
0.5041528320325;0.49940338134775;0.5003912353515;0.39710371685714285;0.4919824553214286;0.36658773535714284;0.49779296875;0.5017568359375;0.514078125;
0.50424560547;0.499804229736325;0.499953498840325;0.3876151704285714;0.49444143610214286;0.382896214;0.49795703125;0.501689453125;0.513890625;
0.50424560547;0.49985176086425004;0.50025772094725;0.3889835418571429;0.5026699456414285;0.3790255145;0.4981962890625;0.5016337890625;0.513671875;
0.504326171875;0.500126495361325;0.499763488769525;0.3808621460714286;0.5012755651971428;0.39478616464285715;0.49816015625;0.5016083984375;0.5135;
0.5042431640625;0.49992576599120003;0.5000983428955;0.38623906185714285;0.5045460416564286;0.38676617771428573;0.4982333984375;0.5015615234375;0.5133125;
0.50422607422;0.5000025224685675;0.49966613769525;0.3826158408571429;0.49977034901014283;0.3987175792142857;0.4982841796875;0.5015146484375;0.513140625;
0.5042602539075;0.500122528076175;0.49939636230475;0.3788025020714285;0.49893520163428573;0.40769384564285716;0.498177734375;0.501486328125;0.512953125;
0.5041650390625;0.500114440917975;0.49935852050775;0.38089289107142854;0.4993134994187857;0.41065782492857145;0.4981533203125;0.5014423828125;0.51275;
0.50412109375;0.500166625976575;0.4990045166015;0.3791274553571429;0.49513781040285715;0.4207080930714286;0.498140625;0.5013681640625;0.5125546875;
0.5041357421875;0.5004159545897501;0.49901611328125;0.3779930498571428;0.5020668624242857;0.4265102862857143;0.4980107421875;0.501322265625;0.51234375;
0.5041137695325;0.5004287719727499;0.4991162109375;0.37930087914285715;0.5054223545200001;0.4263822841428571;0.49798046875;0.5012685546875;0.5121328125;
0.504138183595;0.500595703125;0.49892578125;0.37700557028571424;0.5067122043271428;0.43475464366428573;0.4978203125;0.5012275390625;0.5119140625;
0.50412841797;0.50057739257825;0.49918518066399997;0.37929276842857146;0.5123569172285715;0.43070176232857144;0.49770703125;0.501181640625;0.511703125;
0.50410888672;0.500668334961;0.49915283203125;0.3796764767857143;0.5147365093;0.4347022772857143;0.497640625;0.5011318359375;0.5114921875;
0.5041137695325;0.500750732422;0.49919128417975;0.37998750200000003;0.5183130527214286;0.43696092234285716;0.497568359375;0.501099609375;0.511265625;
0.5041552734375;0.50083984375;0.4992193603515;0.3792962620714286;0.5219545343285714;0.43937866585714286;0.49747265625;0.5010634765625;0.5110546875;
0.50424560547;0.50085205078125;0.4992388916015;0.3772612847142857;0.5240615584428572;0.4402419939714286;0.497521484375;0.5010263671875;0.51084375;
0.504287109375;0.50100708007825;0.4992431640625;0.3765929674285714;0.5285615363857142;0.4445081099214286;0.49751171875;0.50098876953125;0.5106171875;
0.50431640625;0.50121215820325;0.49938690185549994;0.37740457600000005;0.5366509365071428;0.4470821330857143;0.497564453125;0.500951171875;0.510390625;
0.504372558595;0.5014465332032501;0.49936767578125;0.3765642305;0.5422790007714285;0.4534348034857143;0.497580078125;0.50091650390625;0.51015625;
0.5043920898450001;0.5015368652345;0.49944641113275;0.377330433;0.5466209325071429;0.4551095707142857;0.49757421875;0.5008857421875;0.5099296875;
0.5044287109375;0.50158813476575;0.49953979492175;0.37770606642857146;0.5505356277071428;0.45564823365;0.497595703125;0.50086328125;0.5096875;
0.5045239257825;0.501737060547;0.499501953125;0.37585899857142857;0.5541758841357143;0.4606105188714286;0.497560546875;0.50084033203125;0.5094609375;
0.5045629882825;0.50178466796875;0.49949401855475;0.37558809635714285;0.5559934904357142;0.46309758454285715;0.497521484375;0.50081982421875;0.509234375;
0.50461669922;0.50185668945325;0.4993911743165;0.37438921099999994;0.5564818539999999;0.46791030365714287;0.497490234375;0.50080517578125;0.5090078125;
0.50467529297;0.50197998046875;0.49928527832025;0.3732549632142857;0.5578703298642858;0.4738212726928572;0.497478515625;0.50077734375;0.5087734375;
0.50469482422;0.502138671875;0.49917358398425;0.3733703002857143;0.5594693918928572;0.48065406089285717;0.49747265625;0.50073974609375;0.5085390625;
0.504716796875;0.50224609375;0.49910827636725;0.37360784292857147;0.56094709805;0.4854896400071429;0.497494140625;0.5007060546875;0.5082890625;
0.5047705078125;0.5023083496095;0.4991369628905;0.373451658;0.5636312349357143;0.48749628585000004;0.497494140625;0.5006689453125;0.508046875;
0.5048388671875;0.50232421875;0.49923034667975;0.37313005250000003;0.5668334179642858;0.48726259710000003;0.497478515625;0.50063623046875;0.5078046875;
0.5049072265625;0.502303466797;0.49934814453125;0.37278810135714285;0.5698460846428571;0.48579710112857144;0.4974453125;0.50061279296875;0.50758203125;
0.5049560546875;0.5023278808595;0.4994244384765;0.3729238465;0.5727044195714286;0.48611136110000003;0.49740234375;0.5005986328125;0.5073984375;
0.5049853515625;0.502381591797;0.4994439697265;0.3733732709285714;0.574759321;0.48813690094285717;0.497349609375;0.5005869140625;0.50716015625;
0.505;0.5024255371095;0.49941772460925;0.3738726413571428;0.5755380577857143;0.4908085763642857;0.497318359375;0.5005771484375;0.506921875;
0.50501953125;0.502449951172;0.49936340332025;0.37393950785714286;0.5753930908571429;0.4935573731285714;0.497318359375;0.5005498046875;0.5066796875;
0.5050341796875;0.50243408203125;0.49933349609375;0.37404309471428576;0.5749494327142857;0.4949396812685714;0.4973515625;0.5005439453125;0.5064296875;
0.5050634765625;0.50244262695325;0.49932922363275;0.3740451022142857;0.5755735983571428;0.496331847365;0.49740234375;0.50052734375;0.5061875;
0.5050732421875;0.50246337890625;0.499369506836;0.3749321367142857;0.5771297826428572;0.49711071068;0.49746875;0.50050634765625;0.5059453125;
0.505078125;0.50249145507825;0.49945983886725;0.37631586349999996;0.579779381;0.49708268068;0.497533203125;0.500495361328125;0.505703125;
0.5050830078125;0.502536621095;0.4995501708985;0.37780369985714285;0.5827048226428572;0.49739852619142855;0.49759765625;0.500484619140625;0.50544921875;
0.505087890625;0.5026025390625;0.499630126953;0.3793609205;0.5857438261428571;0.4983351838192857;0.497658203125;0.500479248046875;0.50521484375;
0.50509765625;0.50265625;0.49965637207025;0.3803359028571428;0.5874722715714286;0.49997426832049285;0.49771875;0.50048095703125;0.5049609375;
0.5050927734375;0.5026684570325;0.49964447021475006;0.38112731642857145;0.5875295976428571;0.5013474482535714;0.49779296875;0.5004853515625;0.50469921875;
0.5050830078125;0.5026611328125;0.49959869384774996;0.3816502010714286;0.5864812895000001;0.5028553553342857;0.497875;0.5004736328125;0.504453125;
0.5050927734375;0.5026293945325;0.499581298828;0.3816129205;0.5857950529285715;0.5032921888878571;0.49796484375;0.500474853515625;0.50419140625;
0.5050634765625;0.5025610351575001;0.49957855224600006;0.38238725249999994;0.5844104903571429;0.5025372222707143;0.4980458984375;0.500471923828125;0.503953125;
0.50505859375;0.50248657226575;0.49960113525399996;0.3825784570714286;0.5837003239285714;0.5011866617507142;0.49811328125;0.50047314453125;0.503703125;
0.50505859375;0.502431640625;0.499630432129;0.3827926306428571;0.5834972841428572;0.5001133757207857;0.49816015625;0.50047802734375;0.503455078125;
0.505048828125;0.50240966796875;0.49965484619149997;0.38345886942857144;0.5836146995714285;0.49979433969057147;0.4981982421875;0.500479248046875;0.50321484375;
0.505029296875;0.5024169921875;0.49967620849600003;0.38456897292857145;0.5840229160714285;0.5001136694595;0.498234375;0.500474609375;0.50296875;
0.5050341796875;0.502440185547;0.49970291137699996;0.3851693862857143;0.5850344682857143;0.5007107057213571;0.498287109375;0.500469970703125;0.50273046875;
0.505029296875;0.50249633789075;0.49973922729500003;0.3863421539285714;0.5866563506428571;0.5018053657957143;0.498353515625;0.5004697265625;0.5024765625;
0.5050390625;0.502536621095;0.49980728149415;0.38717525357142857;0.5888363115;0.5019873733057143;0.4984326171875;0.50047021484375;0.502224609375;
0.505048828125;0.502548828125;0.499906921386725;0.3879461695714286;0.5912356748571428;0.5009527459285714;0.498525390625;0.50047802734375;0.50196875;
0.5050830078125;0.5025415039075;0.4999818038940425;0.3877047162142857;0.5930477995714286;0.49996050347189286;0.4986240234375;0.50049169921875;0.50172265625;
0.5051025390625;0.5024938964845;0.5000183773040775;0.387210854;0.5932497127857143;0.49867374038071427;0.4987197265625;0.50050146484375;0.501484375;
0.5051123046875;0.50245239257825;0.5000130558013924;0.3867109317142857;0.5925368206428571;0.4981952030971428;0.4988203125;0.500513671875;0.5012509765625;
0.5051416015625;0.50242797851575;0.4999857711792;0.385667125;0.5918178929285713;0.4985028664278572;0.4989375;0.50051904296875;0.5010322265625;
0.5051611328125;0.502371826172;0.49995445251465;0.38453569435714285;0.5904049032857143;0.4980959752085714;0.499064453125;0.500529296875;0.50076318359375;
0.505185546875;0.50231689453125;0.4999248123169;0.38326365207142854;0.5890907015714286;0.49765879125357143;0.4991650390625;0.50053271484375;0.500525390625;
0.505224609375;0.50227294921875;0.49990303039550005;0.381718228;0.5882576021428572;0.49733168349571427;0.4992646484375;0.5005380859375;0.500280029296875;
0.5052587890625;0.50224365234375;0.499897003173825;0.3804995683571428;0.5879236467142858;0.4970002600571428;0.49933642578125;0.50054443359375;0.50003231811525;
0.5053076171875;0.50220703125;0.49989585876465;0.37882656078571425;0.5877186537142858;0.49642550924857143;0.49938427734375;0.50055224609375;0.4997840576171875;
0.5053466796875;0.50218383789075;0.499889678955075;0.37746211778571426;0.5874891189285714;0.4961698899535715;0.49939599609375;0.5005546875;0.499539306640625;
0.505400390625;0.50220336914075;0.49987525939942495;0.3759960534285714;0.5878691902857144;0.4970213048957143;0.49940673828125;0.50055322265625;0.49929541015625;
0.5054443359375;0.502215576172;0.49986824035644994;0.3747332191428571;0.5881692624285714;0.49750849112857143;0.49939990234375;0.500552734375;0.49904541015625;
0.50548828125;0.502216796875;0.4998875427246;0.37350845128571425;0.5888461580000001;0.49725122560928575;0.49939111328125;0.50055517578125;0.498802734375;
0.5055419921875;0.502196044922;0.4999136352539;0.3718406751428572;0.5894094265714286;0.49636853523214286;0.499373046875;0.5005498046875;0.4985439453125;
0.5056005859375;0.502156982422;0.49995052337647505;0.36991814085714286;0.5899465884285715;0.4948563876528571;0.49936962890625;0.50055126953125;0.498291015625;
0.505654296875;0.502099609375;0.49997640609741245;0.36786465628571424;0.5898845590714286;0.4930614857107143;0.4993740234375;0.50054833984375;0.4980458984375;
0.5056884765625;0.50203735351575;0.5000090694427499;0.366301394;0.5896646417142858;0.49093116369285716;0.49938916015625;0.50055224609375;0.4977890625;
0.5057275390625;0.501982421875;0.500054588317875;0.3647283336428571;0.589861455357143;0.4887082563571429;0.499419921875;0.5005546875;0.49754296875;
0.505751953125;0.5019140625;0.500108566284175;0.36346135907142857;0.5898568138571428;0.4859424267142857;0.49945751953125;0.5005517578125;0.4972890625;
0.5057666015625;0.501824951172;0.500156021118175;0.36222254264285714;0.5892607724285714;0.48274118605714283;0.499501220703125;0.50055224609375;0.497029296875;
0.50578125;0.50173828125;0.500212707519525;0.3610509587142857;0.5888749594285715;0.4793841259857143;0.499550048828125;0.50054833984375;0.496783203125;
0.50580078125;0.50165649414075;0.50026763916025;0.3597677797857143;0.5885462142142858;0.4761273660785714;0.499603759765625;0.5005419921875;0.49653515625;
0.505810546875;0.50156494140625;0.500315246582;0.3586125351428571;0.5877720896428571;0.4726982605928572;0.499673583984375;0.50055224609375;0.49628125;
0.5058251953125;0.50146240234375;0.5003646850585001;0.35725221749999997;0.586877699357143;0.46894522042857145;0.4997529296875;0.5005517578125;0.49602734375;
0.505830078125;0.5013623046875;0.5004037475585;0.356110555;0.5856643482857142;0.4653450852;0.499850830078125;0.50053857421875;0.49576953125;
0.5058447265625;0.50128540039075;0.5004443359375;0.3548930595714286;0.5849040445;0.46221098309285713;0.49996444702146875;0.500544921875;0.49551953125;
0.505859375;0.50119750976575;0.5004861450195001;0.3536058132857142;0.5839527815714286;0.4587473198;0.5000949096679688;0.50054541015625;0.49526171875;
0.50587890625;0.50109008789075;0.50052856445325;0.35206435157142857;0.5827034012142857;0.45477814337142863;0.5002364501953125;0.50054248046875;0.49500390625;
0.5059033203125;0.50101379394525;0.500574645996;0.350640482;0.5820215436428572;0.45139878129285715;0.50037841796875;0.50054736328125;0.4947421875;
0.505927734375;0.500952758789;0.50060455322275;0.34923217085714287;0.5811889751428572;0.4485938331142857;0.500489013671875;0.50053857421875;0.494546875;
0.50595703125;0.500858154297;0.500615234375;0.3473617232142857;0.5793747592857142;0.4452958064642857;0.50064453125;0.50054296875;0.49424609375;
0.50599609375;0.50073486328125;0.50059326171875;0.34487608578571427;0.5764032434999999;0.4418668288071429;0.50077392578125;0.50054296875;0.49401171875;
0.5060302734375;0.50059326171875;0.5005435180665;0.34228740078571435;0.5724086917142858;0.4384326245142857;0.50092236328125;0.5005341796875;0.493734375;
0.5060546875;0.5004486083985;0.5004498291015;0.33973947464285714;0.5672470701142857;0.4356263744428571;0.5010673828125;0.500525390625;0.49346484375;
0.5060498046875;0.50029067993175;0.5003717041015;0.33808464857142856;0.5618856324357143;0.43217869547142856;0.5012138671875;0.500513671875;0.4931875;
0.5060791015625;0.5001124572754;0.50030715942375;0.33555322392857145;0.5566746759;0.42800929978571434;0.5013505859375;0.500499755859375;0.49290625;
0.50607421875;0.499950942993175;0.5002403259277249;0.33412685007142856;0.5513364579857143;0.4242043279285715;0.5014638671875;0.500484130859375;0.49263671875;
0.50609375;0.499813385009775;0.500189971923825;0.33233566942857146;0.5468675362142857;0.4206157468571429;0.50155859375;0.500469970703125;0.492359375;
0.5061083984375;0.49968566894525;0.500149383544925;0.3308672851428571;0.54265094095;0.4170343415;0.5016220703125;0.500461181640625;0.492078125;
0.5061328125;0.49956207275399994;0.500103912353525;0.32920622242857145;0.5383841601928571;0.4135818841428571;0.50166796875;0.500435791015625;0.4917890625;
0.50615234375;0.49943206787100003;0.500058822631825;0.3277517605;0.5338893112499999;0.409937197;0.5016962890625;0.500420166015625;0.4915;
0.506181640625;0.49929077148425;0.49999931812286375;0.32600788171428574;0.5288602857214285;0.40624501785714284;0.5017080078125;0.50040771484375;0.491203125;
0.506220703125;0.4991314697265;0.49996534347535004;0.32420525835714287;0.5240230060928571;0.4016384709285714;0.5017177734375;0.50038525390625;0.49090625;
0.5062646484375;0.49896179199225;0.499933776855475;0.3223902550714286;0.51897045355;0.39670007471428576;0.501720703125;0.500358642578125;0.4906015625;
0.50630859375;0.498773803711;0.499908370971675;0.3207213871428572;0.5136012155142857;0.39119648278571434;0.501724609375;0.50033642578125;0.490296875;
0.5063623046875;0.498603515625;0.499896240234375;0.31906756478571424;0.5087649038714286;0.38577644692857144;0.5017177734375;0.5003251953125;0.489984375;
0.50642578125;0.49844482421875;0.499892578125;0.31738021457142856;0.50424036678;0.38037949442857144;0.50172265625;0.500303955078125;0.489671875;
0.5064990234375;0.49829467773425;0.49989105224610003;0.31561551350000006;0.499836098236;0.3750416636428571;0.5017265625;0.500272705078125;0.489359375;
0.5065625;0.498135986328;0.499891204833975;0.3143037364285714;0.4951236399914286;0.36944955407142854;0.50170703125;0.5002490234375;0.4890390625;
0.506640625;0.4979736328125;0.49990760803222506;0.31286971171428574;0.49062075588571424;0.3633678242857143;0.5016943359375;0.5002135009765625;0.488703125;
0.506728515625;0.49781494140625;0.49991554260255;0.3113229354285715;0.48589656365714284;0.3574173379285714;0.5016748046875;0.5001942138671875;0.488375;
0.5068212890625;0.4976171875;0.49995738983155;0.3100728482857143;0.48101776572142857;0.3499112112142857;0.5016455078125;0.5001641845703125;0.4880390625;
0.5069091796875;0.49741455077999996;0.5000136756896975;0.3093144578571429;0.47616596904999997;0.3419880805;0.5016162109375;0.5001287841796875;0.487703125;
0.5070361328125;0.4972265625;0.500064773559575;0.3077008854285714;0.4714467899;0.33421916664285717;0.50159765625;0.5000949096679688;0.4873515625;
0.5071435546875;0.49701171875;0.500128326416025;0.3070488095;0.46622243476428576;0.32566633685714286;0.501576171875;0.5000584716796875;0.487;
0.5072509765625;0.496787109375;0.500194854736325;0.3067614050714285;0.46069988831428577;0.31680501650000004;0.501578125;0.5000231628417968;0.4867109375;
0.5073828125;0.4965502929675;0.50027160644525;0.306247868;0.45501998832142854;0.3073013347142857;0.5015859375;0.4999897994995125;0.4863515625;
